location,date,year,month_num,month_name,day_num,precipitation,temp_max,temp_min,wind,weather
New York,"January 8, 2014",2014,1,January,8,0,-4.3,-12.1,5.7,sun
New York,"January 9, 2014",2014,1,January,9,0,1.1,-5.5,3,sun
New York,"January 10, 2014",2014,1,January,10,4.8,3.3,-4.3,1.7,sun
New York,"January 11, 2014",2014,1,January,11,18.3,12.2,3.3,7.2,sun
New York,"January 12, 2014",2014,1,January,12,0,11.1,0.6,6.7,sun
New York,"January 13, 2014",2014,1,January,13,0,10,-1,5.4,sun
New York,"January 14, 2014",2014,1,January,14,14,8.9,6.1,4,sun
New York,"January 15, 2014",2014,1,January,15,0,6.7,0,2.2,sun
New York,"January 16, 2014",2014,1,January,16,0,5.6,1.7,3.1,sun
New York,"January 17, 2014",2014,1,January,17,0,7.2,-2.1,3.2,sun
New York,"January 18, 2014",2014,1,January,18,6.1,5.6,-2.1,4.8,sun
New York,"January 19, 2014",2014,1,January,19,0,3.3,-3.2,7.1,sun
New York,"January 20, 2014",2014,1,January,20,0,8.9,0.6,6.7,sun
New York,"January 21, 2014",2014,1,January,21,8.9,0.6,-10.5,7.1,sun
New York,"January 22, 2014",2014,1,January,22,0.3,-7.7,-13.8,8.5,sun
New York,"January 23, 2014",2014,1,January,23,0,-6,-13.2,6.2,sun
New York,"January 24, 2014",2014,1,January,24,0,-6.6,-11.6,7.7,sun
New York,"January 25, 2014",2014,1,January,25,1,-1,-6.6,9.3,sun
New York,"January 26, 2014",2014,1,January,26,0,2.2,-7.7,7.5,sun
New York,"January 27, 2014",2014,1,January,27,0,7.2,-5.5,6.4,sun
New York,"January 28, 2014",2014,1,January,28,0,-5.5,-9.9,4.4,sun
New York,"January 29, 2014",2014,1,January,29,1.3,-4.3,-8.8,6,sun
New York,"January 30, 2014",2014,1,January,30,0,-2.1,-9.9,3.5,sun
New York,"January 31, 2014",2014,1,January,31,0,6.1,-3.8,4.2,sun
New York,"February 1, 2014",2014,2,February,1,0,6.1,-1,1.8,sun
New York,"February 2, 2014",2014,2,February,2,0,11.1,-1,3.2,sun
New York,"February 3, 2014",2014,2,February,3,27.4,6.7,-2.1,5.4,fog
New York,"February 4, 2014",2014,2,February,4,0,1.7,-5.5,2.6,sun
New York,"February 5, 2014",2014,2,February,5,30.5,1.7,-1,4.9,sun
New York,"February 6, 2014",2014,2,February,6,0,0,-4.3,5.1,sun
New York,"February 7, 2014",2014,2,February,7,0,0,-3.8,6,sun
New York,"February 8, 2014",2014,2,February,8,0,-1.6,-6,3.8,sun
New York,"February 9, 2014",2014,2,February,9,3.3,-1,-6.6,3.8,fog
New York,"February 10, 2014",2014,2,February,10,0,-1.6,-6,6.8,sun
New York,"February 11, 2014",2014,2,February,11,0,-3.8,-8.8,5.6,sun
New York,"February 12, 2014",2014,2,February,12,0,-2.7,-11,3.6,sun
New York,"February 13, 2014",2014,2,February,13,32.3,2.2,-3.2,9.4,sun
New York,"February 14, 2014",2014,2,February,14,3.3,5,0,8.6,sun
New York,"February 15, 2014",2014,2,February,15,2.8,2.8,-2.1,6.7,sun
New York,"February 16, 2014",2014,2,February,16,0,-1,-5.5,7.5,sun
New York,"February 17, 2014",2014,2,February,17,0,0,-7.1,4.6,sun
New York,"February 18, 2014",2014,2,February,18,3.8,4.4,-3.2,4.1,sun
New York,"February 19, 2014",2014,2,February,19,7.9,6.7,-2.7,3.7,fog
New York,"February 20, 2014",2014,2,February,20,0.5,6.7,0.6,3.5,fog
New York,"February 21, 2014",2014,2,February,21,3.6,8.3,1.7,4.6,sun
New York,"February 22, 2014",2014,2,February,22,0,11.7,1.1,5.1,fog
New York,"February 23, 2014",2014,2,February,23,0,12.8,1.7,3,sun
New York,"February 24, 2014",2014,2,February,24,0.5,7.2,-2.1,8.1,sun
New York,"February 25, 2014",2014,2,February,25,0,1.7,-3.2,5.7,sun
New York,"February 26, 2014",2014,2,February,26,0.8,0.6,-6.6,5.2,sun
New York,"February 27, 2014",2014,2,February,27,0,1.7,-9.3,6.7,sun
New York,"February 28, 2014",2014,2,February,28,0,-3.2,-11.6,4.7,sun
New York,"March 1, 2014",2014,3,March,1,0,2.2,-8.2,2.7,sun
New York,"March 2, 2014",2014,3,March,2,0,6.1,-1,3.4,sun
New York,"March 3, 2014",2014,3,March,3,1,1.7,-7.7,6.2,sun
New York,"March 4, 2014",2014,3,March,4,0,-1.6,-10.5,3.5,sun
New York,"March 5, 2014",2014,3,March,5,0,4.4,-3.8,3.4,sun
New York,"March 6, 2014",2014,3,March,6,0,-0.5,-8.2,4.3,sun
New York,"March 7, 2014",2014,3,March,7,0,2.2,-2.7,5.1,drizzle
New York,"March 8, 2014",2014,3,March,8,0,15.6,0,5.1,sun
New York,"March 9, 2014",2014,3,March,9,0,8.3,2.2,6.2,sun
New York,"March 10, 2014",2014,3,March,10,0,10.6,1.7,4.7,sun
New York,"March 11, 2014",2014,3,March,11,0,18.3,3.3,4.1,sun
New York,"March 12, 2014",2014,3,March,12,3.8,13.9,1.1,6.6,fog
New York,"March 13, 2014",2014,3,March,13,0,1.1,-7.1,12.6,sun
New York,"March 14, 2014",2014,3,March,14,0,5.6,-5.5,6.7,sun
New York,"March 15, 2014",2014,3,March,15,0.3,16.1,4.4,7.2,sun
New York,"March 16, 2014",2014,3,March,16,0,6.1,-0.5,6.9,sun
New York,"March 17, 2014",2014,3,March,17,0,1.1,-3.8,4.7,sun
New York,"March 18, 2014",2014,3,March,18,0,6.1,-3.8,4.2,sun
New York,"March 19, 2014",2014,3,March,19,18.3,7.8,-2.1,6.7,fog
New York,"March 20, 2014",2014,3,March,20,0,13.3,5.6,7.7,fog
New York,"March 21, 2014",2014,3,March,21,0,12.2,1.1,6.4,sun
New York,"March 22, 2014",2014,3,March,22,0,18.3,1.7,6.1,sun
New York,"March 23, 2014",2014,3,March,23,0,7.8,-2.1,6.9,sun
New York,"March 24, 2014",2014,3,March,24,0,2.2,-5.5,5.4,sun
New York,"March 25, 2014",2014,3,March,25,0,3.9,-4.9,3.8,sun
New York,"March 26, 2014",2014,3,March,26,0,3.9,-3.8,11,sun
New York,"March 27, 2014",2014,3,March,27,0,3.9,-4.9,6.2,sun
New York,"March 28, 2014",2014,3,March,28,0,10.6,2.2,5.9,sun
New York,"March 29, 2014",2014,3,March,29,66,11.1,5,4.8,fog
New York,"March 30, 2014",2014,3,March,30,13.5,12.8,4.4,7.4,sun
New York,"March 31, 2014",2014,3,March,31,5.3,13.3,1.1,8.8,fog
New York,"April 1, 2014",2014,4,April,1,0,13.9,2.8,4.5,sun
New York,"April 2, 2014",2014,4,April,2,0.8,8.9,3.3,1.7,sun
New York,"April 3, 2014",2014,4,April,3,2,17.2,3.9,2.6,sun
New York,"April 4, 2014",2014,4,April,4,2.5,7.2,5,6.2,sun
New York,"April 5, 2014",2014,4,April,5,0,13.9,5,7.4,fog
New York,"April 6, 2014",2014,4,April,6,0,13.9,2.8,4.7,sun
New York,"April 7, 2014",2014,4,April,7,8.9,10.6,2.8,4.9,sun
New York,"April 8, 2014",2014,4,April,8,6.4,18.9,8.3,6.1,sun
New York,"April 9, 2014",2014,4,April,9,0,17.8,6.1,6.8,sun
New York,"April 10, 2014",2014,4,April,10,0,11.7,3.3,7.3,sun
New York,"April 11, 2014",2014,4,April,11,0,20.6,8.3,3.9,sun
New York,"April 12, 2014",2014,4,April,12,0,20,9.4,4.9,sun
New York,"April 13, 2014",2014,4,April,13,0,18.3,8.3,6.7,sun
New York,"April 14, 2014",2014,4,April,14,0,18.9,10.6,10.1,fog
New York,"April 15, 2014",2014,4,April,15,16.5,13.3,1.1,10.3,sun
New York,"April 16, 2014",2014,4,April,16,2,9.4,0,7.3,sun
New York,"April 17, 2014",2014,4,April,17,0,8.3,1.7,5.6,sun
New York,"April 18, 2014",2014,4,April,18,0,7.8,2.2,3,sun
New York,"April 19, 2014",2014,4,April,19,0,20,4.4,4.4,sun
New York,"April 20, 2014",2014,4,April,20,0,12.2,5.6,5.1,sun
New York,"April 21, 2014",2014,4,April,21,0,14.4,2.8,2.8,sun
New York,"April 22, 2014",2014,4,April,22,0,16.7,7.2,3.8,sun
New York,"April 23, 2014",2014,4,April,23,0,17.2,7.2,10.1,sun
New York,"April 24, 2014",2014,4,April,24,0,17.8,6.1,9.5,sun
New York,"April 25, 2014",2014,4,April,25,0,15,6.1,4.3,sun
New York,"April 26, 2014",2014,4,April,26,18,19.4,7.8,4.7,fog
New York,"April 27, 2014",2014,4,April,27,0,16.1,7.8,6.2,sun
New York,"April 28, 2014",2014,4,April,28,0,18.9,7.2,4.6,sun
New York,"April 29, 2014",2014,4,April,29,1.3,10.6,6.7,8.9,sun
New York,"April 30, 2014",2014,4,April,30,118.9,13.3,5.6,8.5,fog
New York,"May 1, 2014",2014,5,May,1,6.1,21.7,11.7,5.9,sun
New York,"May 2, 2014",2014,5,May,2,0.3,20.6,11.1,5.1,sun
New York,"May 3, 2014",2014,5,May,3,0,18.9,9.4,4.5,sun
New York,"May 4, 2014",2014,5,May,4,0,18.9,11.7,8.3,sun
New York,"May 5, 2014",2014,5,May,5,0,20.6,10,7.4,sun
New York,"May 6, 2014",2014,5,May,6,0,20.6,10,4.7,sun
New York,"May 7, 2014",2014,5,May,7,0,17.8,10,4.3,sun
New York,"May 8, 2014",2014,5,May,8,9.7,14.4,10.6,2.2,fog
New York,"May 9, 2014",2014,5,May,9,1,17.2,13.3,3.9,sun
New York,"May 10, 2014",2014,5,May,10,20.1,25,12.2,4,sun
New York,"May 11, 2014",2014,5,May,11,0.5,26.1,16.1,4.2,fog
New York,"May 12, 2014",2014,5,May,12,0,24.4,13.3,3.8,sun
New York,"May 13, 2014",2014,5,May,13,0,21.1,10.6,5.2,fog
New York,"May 14, 2014",2014,5,May,14,0,17.8,10,3.4,fog
New York,"May 15, 2014",2014,5,May,15,3.6,21.7,15.6,6.7,sun
New York,"May 16, 2014",2014,5,May,16,32,18.9,15.6,9.2,fog
New York,"May 17, 2014",2014,5,May,17,0,21.1,12.8,4.7,sun
New York,"May 18, 2014",2014,5,May,18,0,20.6,11.1,4.6,sun
New York,"May 19, 2014",2014,5,May,19,0,23.3,10,5,sun
New York,"May 20, 2014",2014,5,May,20,0,26.1,12.8,4.8,sun
New York,"May 21, 2014",2014,5,May,21,0,23.9,15.6,3.5,sun
New York,"May 22, 2014",2014,5,May,22,8.1,16.7,14.4,3.1,sun
New York,"May 23, 2014",2014,5,May,23,8.1,20.6,13.9,2.9,sun
New York,"May 24, 2014",2014,5,May,24,1.3,21.1,13.9,3.7,fog
New York,"May 25, 2014",2014,5,May,25,0,25.6,13.3,4.1,sun
New York,"May 26, 2014",2014,5,May,26,0,29.4,15.6,5.6,sun
New York,"May 27, 2014",2014,5,May,27,0,28.9,17.8,4.2,sun
New York,"May 28, 2014",2014,5,May,28,0,19.4,11.7,5.1,sun
New York,"May 29, 2014",2014,5,May,29,0,16.7,11.1,3.6,sun
New York,"May 30, 2014",2014,5,May,30,0.8,21.1,11.7,3.3,sun
New York,"May 31, 2014",2014,5,May,31,0,22.2,12.8,4.9,sun
New York,"June 1, 2014",2014,6,June,1,0,23.9,12.2,3.7,sun
New York,"June 2, 2014",2014,6,June,2,0,23.3,13.9,4.6,sun
New York,"June 3, 2014",2014,6,June,3,0,26.7,16.7,3.4,sun
New York,"June 4, 2014",2014,6,June,4,0,27.8,17.2,3.3,sun
New York,"June 5, 2014",2014,6,June,5,12.7,25,16.7,5.5,fog
New York,"June 6, 2014",2014,6,June,6,0,26.1,17.2,5.8,sun
New York,"June 7, 2014",2014,6,June,7,0,26.7,16.1,3.7,sun
New York,"June 8, 2014",2014,6,June,8,0,29.4,16.1,2.8,sun
New York,"June 9, 2014",2014,6,June,9,24.1,20,17.2,2.7,sun
New York,"June 10, 2014",2014,6,June,10,0,25.6,19.4,2.2,sun
New York,"June 11, 2014",2014,6,June,11,0,21.1,16.1,5.4,fog
New York,"June 12, 2014",2014,6,June,12,0.3,24.4,16.1,4.7,fog
New York,"June 13, 2014",2014,6,June,13,25.1,27.2,19.4,3.4,sun
New York,"June 14, 2014",2014,6,June,14,0,26.1,16.7,5.6,fog
New York,"June 15, 2014",2014,6,June,15,0,27.8,15.6,5.2,sun
New York,"June 16, 2014",2014,6,June,16,0,25,17.8,3.4,sun
New York,"June 17, 2014",2014,6,June,17,0,27.8,20,3.6,sun
New York,"June 18, 2014",2014,6,June,18,0,32.8,23.3,5.3,sun
New York,"June 19, 2014",2014,6,June,19,1.3,24.4,20.6,3.7,sun
New York,"June 20, 2014",2014,6,June,20,0,28.3,18.3,4.9,sun
New York,"June 21, 2014",2014,6,June,21,0,23.9,16.7,3.7,drizzle
New York,"June 22, 2014",2014,6,June,22,0,25,16.1,2.7,sun
New York,"June 23, 2014",2014,6,June,23,0,27.2,16.7,3.8,sun
New York,"June 24, 2014",2014,6,June,24,0,26.1,18.3,6.4,sun
New York,"June 25, 2014",2014,6,June,25,2.3,28.3,20,5.6,fog
New York,"June 26, 2014",2014,6,June,26,0.5,31.7,21.1,3.8,fog
New York,"June 27, 2014",2014,6,June,27,0,26.1,18.3,3.5,sun
New York,"June 28, 2014",2014,6,June,28,0,30,18.9,3.8,sun
New York,"June 29, 2014",2014,6,June,29,0,26.1,18.3,4.1,sun
New York,"June 30, 2014",2014,6,June,30,0,26.7,19.4,5.8,sun
New York,"July 1, 2014",2014,7,July,1,0,28.9,21.7,6.7,sun
New York,"July 2, 2014",2014,7,July,2,13.2,29.4,21.7,5.3,sun
New York,"July 3, 2014",2014,7,July,3,8.9,29.4,21.7,3.9,sun
New York,"July 4, 2014",2014,7,July,4,8.1,24.4,18.9,6.7,sun
New York,"July 5, 2014",2014,7,July,5,0,28.9,18.3,6.1,sun
New York,"July 6, 2014",2014,7,July,6,0,28.3,18.9,5.7,sun
New York,"July 7, 2014",2014,7,July,7,0,28.3,21.1,5.5,sun
New York,"July 8, 2014",2014,7,July,8,0,31.1,22.2,6.5,sun
New York,"July 9, 2014",2014,7,July,9,0.3,28.9,21.7,5.2,rain
New York,"July 10, 2014",2014,7,July,10,0.8,29.4,21.7,2.8,rain
New York,"July 11, 2014",2014,7,July,11,0,29.4,19.4,3.2,sun
New York,"July 12, 2014",2014,7,July,12,0,27.8,18.9,4.3,sun
New York,"July 13, 2014",2014,7,July,13,1.5,26.7,20.6,7.2,sun
New York,"July 14, 2014",2014,7,July,14,47.5,28.3,21.1,3,sun
New York,"July 15, 2014",2014,7,July,15,26.2,27.8,20.6,3.1,sun
New York,"July 16, 2014",2014,7,July,16,0.3,28.3,21.1,3.8,fog
New York,"July 17, 2014",2014,7,July,17,0,27.8,19.4,4,sun
New York,"July 18, 2014",2014,7,July,18,0,28.9,18.3,3,sun
New York,"July 19, 2014",2014,7,July,19,0,26.1,20,3,sun
New York,"July 20, 2014",2014,7,July,20,0,25.6,20,3.9,sun
New York,"July 21, 2014",2014,7,July,21,0,28.3,18.3,3,sun
New York,"July 22, 2014",2014,7,July,22,0,28.9,20,5.6,sun
New York,"July 23, 2014",2014,7,July,23,0.5,28.3,21.7,6,rain
New York,"July 24, 2014",2014,7,July,24,0,28.3,22.2,4.7,sun
New York,"July 25, 2014",2014,7,July,25,0,28.3,19.4,4.5,sun
New York,"July 26, 2014",2014,7,July,26,2.3,27.2,20.6,4.5,sun
New York,"July 27, 2014",2014,7,July,27,0.3,28.9,21.7,5.3,rain
New York,"July 28, 2014",2014,7,July,28,13,28.9,20.6,7.2,sun
New York,"July 29, 2014",2014,7,July,29,0,26.1,17.8,4.7,sun
New York,"July 30, 2014",2014,7,July,30,0,26.7,17.8,4.1,sun
New York,"July 31, 2014",2014,7,July,31,0,27.8,18.3,5.3,sun
New York,"August 1, 2014",2014,8,August,1,0,27.8,21.7,3.6,sun
New York,"August 2, 2014",2014,8,August,2,10.2,24.4,18.3,3.7,fog
New York,"August 3, 2014",2014,8,August,3,2.3,25.6,18.9,2.1,fog
New York,"August 4, 2014",2014,8,August,4,0,27.2,21.1,4.4,sun
New York,"August 5, 2014",2014,8,August,5,0,29.4,21.1,3.8,sun
New York,"August 6, 2014",2014,8,August,6,0,29.4,21.7,4,sun
New York,"August 7, 2014",2014,8,August,7,0,30,19.4,4.9,sun
New York,"August 8, 2014",2014,8,August,8,0,28.9,18.3,2.9,sun
New York,"August 9, 2014",2014,8,August,9,0,30,18.9,3.3,sun
New York,"August 10, 2014",2014,8,August,10,0,30.6,20,3.2,sun
New York,"August 11, 2014",2014,8,August,11,0,28.9,19.4,3.5,sun
New York,"August 12, 2014",2014,8,August,12,8.6,26.7,22.2,6.8,fog
New York,"August 13, 2014",2014,8,August,13,74.2,29.4,20,6.3,fog
New York,"August 14, 2014",2014,8,August,14,0,26.7,18.3,5.7,sun
New York,"August 15, 2014",2014,8,August,15,0,24.4,16.7,4.8,sun
New York,"August 16, 2014",2014,8,August,16,0,25,17.2,4.6,sun
New York,"August 17, 2014",2014,8,August,17,0,29.4,18.9,5.1,sun
New York,"August 18, 2014",2014,8,August,18,0,27.8,17.2,3.6,sun
New York,"August 19, 2014",2014,8,August,19,0,26.7,17.8,3.3,sun
New York,"August 20, 2014",2014,8,August,20,0,26.7,18.9,2.4,sun
New York,"August 21, 2014",2014,8,August,21,5.3,26.1,19.4,3.2,sun
New York,"August 22, 2014",2014,8,August,22,3.3,25.6,19.4,3.5,fog
New York,"August 23, 2014",2014,8,August,23,0,23.3,18.9,2.7,sun
New York,"August 24, 2014",2014,8,August,24,0,27.2,16.7,2.9,sun
New York,"August 25, 2014",2014,8,August,25,0,30.6,17.2,2.1,sun
New York,"August 26, 2014",2014,8,August,26,0,27.8,19.4,3,fog
New York,"August 27, 2014",2014,8,August,27,0,30,19.4,3.8,sun
New York,"August 28, 2014",2014,8,August,28,0,28.9,20,5.9,sun
New York,"August 29, 2014",2014,8,August,29,0,25.6,17.2,3.9,sun
New York,"August 30, 2014",2014,8,August,30,0,25.6,17.2,4.3,sun
New York,"August 31, 2014",2014,8,August,31,3.6,29.4,22.8,4.5,sun
New York,"September 1, 2014",2014,9,September,1,0,30,23.3,3.9,sun
New York,"September 2, 2014",2014,9,September,2,0,33.3,23.3,5,sun
New York,"September 3, 2014",2014,9,September,3,0,31.1,22.2,4.2,sun
New York,"September 4, 2014",2014,9,September,4,0,29.4,20,3.8,fog
New York,"September 5, 2014",2014,9,September,5,0,29.4,21.7,4.3,sun
New York,"September 6, 2014",2014,9,September,6,1,30,20,4.8,rain
New York,"September 7, 2014",2014,9,September,7,0,27.8,18.9,3,sun
New York,"September 8, 2014",2014,9,September,8,0,25.6,18.3,4.9,sun
New York,"September 9, 2014",2014,9,September,9,0,23.9,17.8,5,sun
New York,"September 10, 2014",2014,9,September,10,0,25.6,17.2,3.5,sun
New York,"September 11, 2014",2014,9,September,11,0,29.4,20.6,5.8,sun
New York,"September 12, 2014",2014,9,September,12,0,26.1,17.2,4.8,sun
New York,"September 13, 2014",2014,9,September,13,7.4,21.1,15.6,4.9,fog
New York,"September 14, 2014",2014,9,September,14,0,22.2,12.2,3.8,sun
New York,"September 15, 2014",2014,9,September,15,0,21.7,12.8,3.6,sun
New York,"September 16, 2014",2014,9,September,16,6.6,19.4,15.6,2.4,fog
New York,"September 17, 2014",2014,9,September,17,0,22.8,12.8,2.8,sun
New York,"September 18, 2014",2014,9,September,18,0,25.6,13.9,2.7,sun
New York,"September 19, 2014",2014,9,September,19,0,19.4,13.3,4.9,sun
New York,"September 20, 2014",2014,9,September,20,9.4,23.9,12.2,4.1,fog
New York,"September 21, 2014",2014,9,September,21,5.3,25,19.4,2.3,fog
New York,"September 22, 2014",2014,9,September,22,0,22.8,12.8,7.1,sun
New York,"September 23, 2014",2014,9,September,23,0,20.6,10.6,2.9,sun
New York,"September 24, 2014",2014,9,September,24,0,22.2,13.3,4.6,sun
New York,"September 25, 2014",2014,9,September,25,5.8,17.8,15.6,6.5,fog
New York,"September 26, 2014",2014,9,September,26,0,26.1,15,3.7,sun
New York,"September 27, 2014",2014,9,September,27,0,28.9,16.7,3,sun
New York,"September 28, 2014",2014,9,September,28,0,25.6,16.7,3.3,sun
New York,"September 29, 2014",2014,9,September,29,0,25.6,17.8,2.4,sun
New York,"September 30, 2014",2014,9,September,30,0.8,21.1,16.7,2.6,fog
New York,"October 1, 2014",2014,10,October,1,0,19.4,16.7,5.1,sun
New York,"October 2, 2014",2014,10,October,2,0,20,16.1,3.7,sun
New York,"October 3, 2014",2014,10,October,3,0,20,12.8,3.2,sun
New York,"October 4, 2014",2014,10,October,4,17.8,22.2,11.1,7.3,fog
New York,"October 5, 2014",2014,10,October,5,0,16.1,8.3,5.8,sun
New York,"October 6, 2014",2014,10,October,6,0,21.1,7.2,6.2,sun
New York,"October 7, 2014",2014,10,October,7,0.5,23.3,18.3,7.6,sun
New York,"October 8, 2014",2014,10,October,8,0.5,23.9,16.7,7.7,sun
New York,"October 9, 2014",2014,10,October,9,0,20.6,13.3,6.3,sun
New York,"October 10, 2014",2014,10,October,10,0,17.8,11.1,2.5,sun
New York,"October 11, 2014",2014,10,October,11,11.4,15,10,3.7,fog
New York,"October 12, 2014",2014,10,October,12,0,18.3,7.8,2.9,sun
New York,"October 13, 2014",2014,10,October,13,2,18.9,7.8,2.6,drizzle
New York,"October 14, 2014",2014,10,October,14,0,23.9,17.8,6,sun
New York,"October 15, 2014",2014,10,October,15,0.3,24.4,20,7.5,fog
New York,"October 16, 2014",2014,10,October,16,19.8,21.7,15.6,5.7,fog
New York,"October 17, 2014",2014,10,October,17,0,22.2,15.6,5.8,sun
New York,"October 18, 2014",2014,10,October,18,0,22.2,13.9,5.7,sun
New York,"October 19, 2014",2014,10,October,19,0,14.4,6.7,7.7,sun
New York,"October 20, 2014",2014,10,October,20,0,16.1,5.6,4.5,sun
New York,"October 21, 2014",2014,10,October,21,1.3,19.4,11.7,2.9,sun
New York,"October 22, 2014",2014,10,October,22,36.1,14.4,11.1,8.1,rain
New York,"October 23, 2014",2014,10,October,23,3,12.2,10.6,9.2,fog
New York,"October 24, 2014",2014,10,October,24,0,17.2,10.6,4.9,sun
New York,"October 25, 2014",2014,10,October,25,0,20,10,5.3,sun
New York,"October 26, 2014",2014,10,October,26,0,18.3,12.2,7.7,sun
New York,"October 27, 2014",2014,10,October,27,0,17.8,10,5,sun
New York,"October 28, 2014",2014,10,October,28,0,21.1,8.9,3.2,sun
New York,"October 29, 2014",2014,10,October,29,0.8,23.3,11.1,4.3,sun
New York,"October 30, 2014",2014,10,October,30,0,16.1,7.8,4.1,fog
New York,"October 31, 2014",2014,10,October,31,0.3,12.8,7.8,4.5,sun
New York,"November 1, 2014",2014,11,November,1,26.2,9.4,6.1,8.2,sun
New York,"November 2, 2014",2014,11,November,2,0,10,5,11.7,sun
New York,"November 3, 2014",2014,11,November,3,0,16.1,4.4,6.7,sun
New York,"November 4, 2014",2014,11,November,4,0,19.4,10,4.5,sun
New York,"November 5, 2014",2014,11,November,5,0,18.3,11.1,4.3,sun
New York,"November 6, 2014",2014,11,November,6,10.9,12.2,9.4,2.8,fog
New York,"November 7, 2014",2014,11,November,7,0,12.2,5,8.1,sun
New York,"November 8, 2014",2014,11,November,8,0,8.9,2.2,5.3,sun
New York,"November 9, 2014",2014,11,November,9,0,13.9,6.7,3.7,sun
New York,"November 10, 2014",2014,11,November,10,0,15,3.3,1.9,sun
New York,"November 11, 2014",2014,11,November,11,0,17.8,5.6,2.4,fog
New York,"November 12, 2014",2014,11,November,12,0,18.9,7.2,3.2,drizzle
New York,"November 13, 2014",2014,11,November,13,2.8,9.4,3.3,3.7,sun
New York,"November 14, 2014",2014,11,November,14,1.8,6.7,2.8,6.4,sun
New York,"November 15, 2014",2014,11,November,15,0,6.1,-1,4.1,sun
New York,"November 16, 2014",2014,11,November,16,0,7.2,-0.5,3.3,sun
New York,"November 17, 2014",2014,11,November,17,34.8,12.8,4.4,3.9,fog
New York,"November 18, 2014",2014,11,November,18,0,7.8,-3.8,10.6,sun
New York,"November 19, 2014",2014,11,November,19,0,2.8,-4.9,7.2,sun
New York,"November 20, 2014",2014,11,November,20,0,8.9,0,7.4,sun
New York,"November 21, 2014",2014,11,November,21,0,3.3,-2.1,6.9,sun
New York,"November 22, 2014",2014,11,November,22,0,6.7,-3.2,6.1,sun
New York,"November 23, 2014",2014,11,November,23,0,12.8,6.1,4.3,sun
New York,"November 24, 2014",2014,11,November,24,11.4,17.8,12.8,8.8,fog
New York,"November 25, 2014",2014,11,November,25,0,16.7,8.9,4.9,fog
New York,"November 26, 2014",2014,11,November,26,25.4,11.1,2.2,7,snow
New York,"November 27, 2014",2014,11,November,27,0.5,3.9,2.2,4.9,fog
New York,"November 28, 2014",2014,11,November,28,0,5,-2.1,6,sun
New York,"November 29, 2014",2014,11,November,29,0,7.8,-3.2,2.8,sun
New York,"November 30, 2014",2014,11,November,30,0,11.7,7.2,4.6,sun
New York,"December 1, 2014",2014,12,December,1,1.8,16.7,5.6,4.2,sun
New York,"December 2, 2014",2014,12,December,2,2.3,8.3,2.2,6.1,fog
New York,"December 3, 2014",2014,12,December,3,3.8,8.9,5.6,5.1,fog
New York,"December 4, 2014",2014,12,December,4,0,8.3,2.2,4.5,sun
New York,"December 5, 2014",2014,12,December,5,14,10,1.7,4.5,fog
New York,"December 6, 2014",2014,12,December,6,31.5,11.1,5,3.3,fog
New York,"December 7, 2014",2014,12,December,7,1.3,6.7,-0.5,9.7,sun
New York,"December 8, 2014",2014,12,December,8,0,2.8,-3.2,6.9,sun
New York,"December 9, 2014",2014,12,December,9,77.2,8.9,2.8,9.8,fog
New York,"December 10, 2014",2014,12,December,10,2.8,5.6,1.1,7.3,drizzle
New York,"December 11, 2014",2014,12,December,11,0,4.4,0,7.5,sun
New York,"December 12, 2014",2014,12,December,12,0,5,0.6,7,sun
New York,"December 13, 2014",2014,12,December,13,0,8.3,1.1,7.3,sun
New York,"December 14, 2014",2014,12,December,14,0,8.3,2.8,5.3,sun
New York,"December 15, 2014",2014,12,December,15,0,8.9,1.1,2.2,sun
New York,"December 16, 2014",2014,12,December,16,7.6,10,0.6,1.8,fog
New York,"December 17, 2014",2014,12,December,17,0.8,12.8,6.1,5.7,fog
New York,"December 18, 2014",2014,12,December,18,0,6.7,3.3,7.2,sun
New York,"December 19, 2014",2014,12,December,19,0,4.4,0,6.5,sun
New York,"December 20, 2014",2014,12,December,20,0,1.1,-0.5,2.9,sun
New York,"December 21, 2014",2014,12,December,21,0,3.3,0.6,3.2,sun
New York,"December 22, 2014",2014,12,December,22,1,8.9,2.8,3.8,fog
New York,"December 23, 2014",2014,12,December,23,5.3,10,8.3,5.1,fog
New York,"December 24, 2014",2014,12,December,24,26.7,13.9,8.3,4.7,fog
New York,"December 25, 2014",2014,12,December,25,1.5,13.9,5.6,7.6,fog
New York,"December 26, 2014",2014,12,December,26,0,10.6,3.3,4.7,sun
New York,"December 27, 2014",2014,12,December,27,0,12.2,2.8,2.8,sun
New York,"December 28, 2014",2014,12,December,28,1.3,12.2,5.6,4.7,sun
New York,"December 29, 2014",2014,12,December,29,0,7.8,1.7,4.9,sun
New York,"December 30, 2014",2014,12,December,30,0,2.2,-2.1,4.2,sun
New York,"December 31, 2014",2014,12,December,31,0,1.1,-2.1,5.3,sun
New York,"January 1, 2015",2015,1,January,1,0,4.4,-2.1,7.7,sun
New York,"January 2, 2015",2015,1,January,2,0,7.2,1.7,6.1,sun
New York,"January 3, 2015",2015,1,January,3,23.9,8.3,-1,4.1,fog
New York,"January 4, 2015",2015,1,January,4,11.9,12.8,6.1,4.5,fog
New York,"January 5, 2015",2015,1,January,5,0,10.6,-4.9,8.8,sun
New York,"January 6, 2015",2015,1,January,6,1.8,-4.9,-7.1,3.8,fog
